domain,instance_name,r,a,r_a,r_a_2,r_a_3,a_r,a_r_2,a_r_3,f1,f2,f3,f_horn,n_facts,f_normal,f_constr,c_r,best_config,min_time
Knapsack,01364-knapsack-n80-w67265-v480042-type4.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-L,0.551162
Knapsack,01365-knapsack-n80-w67834-v558447-type3.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-INF-MR,0.548921
Knapsack,01367-knapsack-n80-w67419-v326717-type3.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,EOCLINGO-L,0.5550029999999999
Knapsack,01368-knapsack-n80-w65895-v475039-type4.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,EOCLINGO-INF-MR,0.634493
Knapsack,01369-knapsack-n80-w67235-v375197-type3.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,CLINGO-AMO,767.2626389999999
Knapsack,01370-knapsack-n80-w65012-v296874-type3.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,EOCLINGO-L,0.559947
Knapsack,01373-knapsack-n80-w65484-v476479-type4.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-L,0.551677
Knapsack,01374-knapsack-n80-w65500-v281669-type3.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-L,0.5510809999999999
Knapsack,01375-knapsack-n80-w67879-v1678704-type2.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-L,0.546551
Knapsack,01377-knapsack-n80-w65990-v477717-type4.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-INF-MR,0.551909
Knapsack,01379-knapsack-n80-w66797-v476379-type4.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-INF-MR,0.551144
Knapsack,01380-knapsack-n80-w172937-v2829939-type3.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-INF-MR,0.55079
Knapsack,01381-knapsack-n80-w173365-v13197076-type2.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-INF-MR,0.550745
Knapsack,01383-knapsack-n80-w173678-v2402738-type4.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-INF-MR,0.562913
Knapsack,01384-knapsack-n80-w172071-v2406518-type4.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-INF-MR,0.551308
Knapsack,01385-knapsack-n80-w170959-v2411000-type4.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-INF-MR,0.552063
Knapsack,01386-knapsack-n80-w173562-v2405942-type4.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-INF-MR,0.5518080000000001
Knapsack,01387-knapsack-n80-w173181-v2411693-type4.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-INF-MR,0.5503929999999999
Knapsack,01390-knapsack-n80-w173507-v2406300-type4.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-L,0.551531
Knapsack,01391-knapsack-n80-w171605-v2402152-type4.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-INF-MR,0.612713
Knapsack,01392-knapsack-n80-w171397-v2827677-type3.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-INF-MR,0.55003
Knapsack,01394-knapsack-n80-w172530-v12523658-type2.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,EOCLINGO-INF-MR,0.550661
Knapsack,01395-knapsack-n80-w172895-v1521111-type3.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,EOCLINGO-L,0.560026
Knapsack,01396-knapsack-n80-w173351-v1317580-type3.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,EOCLINGO-INF-MR,0.559273
Knapsack,01397-knapsack-n80-w172948-v2452080-type3.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-INF-MR,0.5530309999999999
Knapsack,01398-knapsack-n80-w172917-v2409991-type4.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-INF-MR,0.553216
Knapsack,01399-knapsack-n80-w171216-v2404157-type4.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-L,0.553296
Knapsack,01400-knapsack-n80-w172784-v2403701-type4.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,EOCLINGO-INF-MR,0.558289
Knapsack,01401-knapsack-n80-w172391-v13382745-type2.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-L,0.549905
Knapsack,01402-knapsack-n80-w172593-v1525513-type3.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-L,0.555182
Knapsack,01403-knapsack-n80-w171627-v24624406-type2.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,CLINGO-AMO,0.1052539999999999
Knapsack,01404-knapsack-n80-w172138-v2403442-type4.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-INF-MR,0.561975
Knapsack,01405-knapsack-n80-w170157-v2404935-type4.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-L,0.550347
Knapsack,01406-knapsack-n80-w172515-v2906500-type2.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-L,0.5506639999999999
Knapsack,01407-knapsack-n80-w171293-v2403996-type4.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-L,0.550584
Knapsack,01410-knapsack-n80-w714596-v2418617-type1.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,EOCLINGO-L,0.554398
Knapsack,01411-knapsack-n80-w715436-v4411126-type4.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-INF-MR,0.561953
Knapsack,01412-knapsack-n80-w715267-v4419443-type4.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,EOCLINGO-INF-MR,0.551336
Knapsack,01415-knapsack-n80-w715658-v2129690-type2.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,EOCLINGO-L,0.554774
Knapsack,01416-knapsack-n80-w715256-v3551952-type1.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,CLINGO-AMO,305.97186800000003
Knapsack,01417-knapsack-n80-w714371-v4407814-type4.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-INF-MR,1.3868200000000002
Knapsack,01418-knapsack-n80-w714341-v4455460-type3.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-L,0.551763
Knapsack,01419-knapsack-n80-w713094-v2671085-type3.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-L,0.5538350000000001
Knapsack,01420-knapsack-n80-w714072-v4404299-type4.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,EOCLINGO-L,86.89514
Knapsack,01421-knapsack-n80-w713694-v4923272-type3.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-L,0.551231
Knapsack,01422-knapsack-n80-w715181-v4408742-type4.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-INF-MR,0.727095
Knapsack,01423-knapsack-n80-w715030-v3427156-type3.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,CLINGO-AMO,50.844984
Knapsack,01424-knapsack-n80-w716717-v4415145-type4.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-L,0.549402
Knapsack,01425-knapsack-n80-w714189-v3603757-type3.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,CLINGO-AMO,400.613726
Knapsack,01426-knapsack-n80-w715897-v30280289-type2.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-L,0.548218
Knapsack,01427-knapsack-n80-w716275-v4406252-type4.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-L,6.5681270000000005
Knapsack,01429-knapsack-n80-w712135-v4412790-type4.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-L,0.5589040000000001
Knapsack,01430-knapsack-n80-w714807-v4559660-type3.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-L,0.555125
Knapsack,01431-knapsack-n80-w715432-v4407080-type4.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-L,3.029964
Knapsack,01432-knapsack-n80-w713661-v119499-type1.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,CLINGO-AMO,0.096844
Knapsack,01433-knapsack-n80-w714733-v2887223-type3.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,EOCLINGO-INF-MR,0.573353
Knapsack,01434-knapsack-n80-w713231-v2780255-type3.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-L,0.5546380000000001
Knapsack,01435-knapsack-n80-w715405-v2662404-type3.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-L,0.554042
Knapsack,01436-knapsack-n80-w717276-v487336-type1.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,CLINGO-AMO,0.212433
Knapsack,01437-knapsack-n80-w714966-v5257178-type3.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-L,0.551955
Knapsack,01438-knapsack-n80-w714909-v2828869-type1.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-L,0.555723
Knapsack,01439-knapsack-n80-w714897-v4412354-type4.asp,487,1925,0.252987,0.064002,0.016192,3.952772,15.624407,61.75972,0.332649,0.164271,0.0,0.336756,163,0.498973,0.168378,0.168378,AMOCLINGO-L,0.553893
Knapsack,01441-knapsack-n85-w65095-v325270-type1.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-L,0.556913
Knapsack,01442-knapsack-n85-w59985-v320854-type3.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,EOCLINGO-L,0.5601039999999999
Knapsack,01443-knapsack-n85-w62581-v4145005-type2.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-L,0.551506
Knapsack,01444-knapsack-n85-w60945-v496884-type4.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-L,0.549963
Knapsack,01445-knapsack-n85-w60731-v350249-type3.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,CLINGO-AMO,58.71121
Knapsack,01446-knapsack-n85-w61067-v49314-type2.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,CLINGO-AMO,0.460622
Knapsack,01447-knapsack-n85-w61075-v492530-type4.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-INF-MR,0.570777
Knapsack,01448-knapsack-n85-w60791-v499553-type4.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-L,0.553546
Knapsack,01449-knapsack-n85-w62112-v498337-type4.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-L,0.553261
Knapsack,01450-knapsack-n85-w62360-v2082946-type2.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-L,0.553087
Knapsack,01451-knapsack-n85-w62230-v497163-type4.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-L,0.551764
Knapsack,01452-knapsack-n85-w62512-v259608-type3.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-L,0.558902
Knapsack,01454-knapsack-n85-w62549-v514730-type3.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-INF-MR,0.553403
Knapsack,01455-knapsack-n85-w62581-v268693-type3.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,EOCLINGO-L,0.5561849999999999
Knapsack,01456-knapsack-n85-w63551-v329593-type3.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-L,0.556923
Knapsack,01457-knapsack-n85-w60638-v504643-type3.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-L,0.5525990000000001
Knapsack,01459-knapsack-n85-w62456-v359846-type1.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,CLINGO-AMO,41.424732
Knapsack,01460-knapsack-n85-w61503-v320852-type3.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-L,0.556913
Knapsack,01461-knapsack-n85-w60475-v5023554-type2.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,WASP-AMO,0.103744
Knapsack,01463-knapsack-n85-w59256-v503010-type4.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-L,0.552843
Knapsack,01464-knapsack-n85-w60587-v521415-type3.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-L,0.5531780000000001
Knapsack,01465-knapsack-n85-w64102-v378135-type3.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,CLINGO-AMO,115.43655
Knapsack,01466-knapsack-n85-w62123-v561668-type3.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-L,0.5523720000000001
Knapsack,01468-knapsack-n85-w62230-v497492-type4.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-L,0.551558
Knapsack,01470-knapsack-n85-w175399-v2527337-type4.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-L,0.55298
Knapsack,01471-knapsack-n85-w176082-v777670-type1.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-L,0.55439
Knapsack,01472-knapsack-n85-w174109-v2630395-type2.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-L,0.552774
Knapsack,01473-knapsack-n85-w175890-v796724-type1.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-L,0.553812
Knapsack,01477-knapsack-n85-w175840-v1588330-type3.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,EOCLINGO-L,0.5578649999999999
Knapsack,01478-knapsack-n85-w175527-v2522939-type4.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-INF-MR,0.567674
Knapsack,01479-knapsack-n85-w174967-v2523462-type4.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-L,0.563157
Knapsack,01480-knapsack-n85-w176454-v2672631-type3.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,EOCLINGO-L,0.557929
Knapsack,01481-knapsack-n85-w175872-v1796817-type3.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,EOCLINGO-L,0.559646
Knapsack,01482-knapsack-n85-w174576-v2531048-type4.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,EOCLINGO-L,0.556689
Knapsack,01483-knapsack-n85-w175397-v2871880-type3.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,EOCLINGO-L,0.555195
Knapsack,01484-knapsack-n85-w176036-v2521213-type4.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,EOCLINGO-INF-MR,0.942397
Knapsack,01487-knapsack-n85-w176297-v2527796-type4.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-INF-MR,0.554275
Knapsack,01488-knapsack-n85-w173742-v2518272-type4.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,EOCLINGO-L,330.296653
Knapsack,01490-knapsack-n85-w174544-v508955-type1.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,CLINGO-AMO,0.519607
Knapsack,01491-knapsack-n85-w175433-v2529255-type4.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,EOCLINGO-L,0.555671
Knapsack,01492-knapsack-n85-w176865-v2522799-type4.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,EOCLINGO-INF-MR,0.5712440000000001
Knapsack,01495-knapsack-n85-w176038-v21401741-type2.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-INF-MR,0.556708
Knapsack,01497-knapsack-n85-w176005-v2523491-type4.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-INF-MR,0.5589219999999999
Knapsack,01498-knapsack-n85-w173869-v2526125-type4.asp,517,2045,0.252812,0.063914,0.016158,3.955513,15.64608,61.888265,0.332689,0.16441,0.0,0.336557,173,0.499033,0.168279,0.168279,AMOCLINGO-INF-MR,0.549351
