domain,instance_name,r,a,r_a,r_a_2,r_a_3,a_r,a_r_2,a_r_3,f1,f2,f3,f_horn,n_facts,f_normal,f_constr,c_r,best_config,min_time,performance_ratio,bound,C1_mps,C2_sum,C3_minps,span,rho,mps_ratio,minps_ratio,tightness
GroupAssignment,01074-group_assignment-p300-pr30-punsat.asp,327531,515571,0.635278,0.403578,0.256385,1.574114,2.477834,3.900392,0.401367,0.195096,0.0,0.20835,64611,0.392363,0.206271,0.206271,AMOCLINGO-INF-MR,702.56222,1.7151659037401696,356639258.0,396180000.0,1283623200.0,126777600.0,269402400.0,0.30864197530864196,0.9001950073199051,2.8131093978747033,0.27783796522219295
GroupAssignment,01075-group_assignment-p300-pr30-punsat.asp,345531,544371,0.634734,0.402888,0.255727,1.575462,2.482081,3.910424,0.401295,0.195352,0.0,0.207915,68211,0.392761,0.205944,0.205944,AMOCLINGO-INF-MR,608.8903799999999,1.9788787039138311,376833317.0,418500000.0,1355940000.0,133920000.0,284580000.0,0.30864197530864196,0.9004380334528076,2.813868854540024,0.2779129732879036
GroupAssignment,01081-group_assignment-p50-pr35-sat.asp,60816,95696,0.635512,0.403876,0.256668,1.573533,2.476007,3.896079,0.400717,0.19485,0.0,0.209007,12076,0.393416,0.205867,0.205867,CLINGO-AMO,0.826623,1.304616493855119,520639.0,72877500.0,236123100.0,23320800.0,49556700.0,0.30864197530864196,0.007144029364344277,0.022325091763575864,0.0022049473346741595
GroupAssignment,01082-group_assignment-p50-pr35-sat.asp,68316,107696,0.634341,0.402389,0.255252,1.576439,2.48516,3.917702,0.400638,0.195415,0.0,0.208019,13576,0.394139,0.205223,0.205223,CLINGO-AMO,0.956877,1.2734478935119145,586580.0,82102500.0,266012100.0,26272800.0,55829700.0,0.30864197530864196,0.007144484029109954,0.022326512590968607,0.0022050876633055412
GroupAssignment,01083-group_assignment-p50-pr35-sat.asp,66816,105296,0.634554,0.402659,0.255509,1.57591,2.483492,3.91376,0.400653,0.195312,0.0,0.208199,13276,0.394007,0.20534,0.20534,CLINGO-AMO,0.974056,1.2183714283367693,572982.0,80257500.0,260034300.0,25682400.0,54575100.0,0.30864197530864196,0.007139295392953929,0.02231029810298103,0.002203486232393188
GroupAssignment,01084-group_assignment-p50-pr35-sat.asp,58566,92096,0.635923,0.404399,0.257166,1.572516,2.472808,3.888531,0.400744,0.194652,0.0,0.209354,11626,0.393163,0.206092,0.206092,CLINGO-AMO,0.787034,1.2860422802572695,500815.0,70110000.0,227156400.0,22435200.0,47674800.0,0.30864197530864196,0.007143274853801169,0.022322733918128654,0.0022047144610497435
GroupAssignment,01085-group_assignment-p50-pr35-sat.asp,62316,98096,0.635255,0.403549,0.256357,1.57417,2.478012,3.900814,0.4007,0.194974,0.0,0.208791,12376,0.393575,0.205726,0.205726,CLINGO-AMO,0.8831340000000001,1.2235074179003411,533663.0,74722500.0,242100900.0,23911200.0,50811300.0,0.30864197530864196,0.007141931814379872,0.022318536919937102,0.002204299942709837
GroupAssignment,01087-group_assignment-p50-pr35-middle.asp,63816,100496,0.63501,0.403238,0.25606,1.574777,2.479924,3.905329,0.400683,0.195092,0.0,0.208584,12676,0.393726,0.205591,0.205591,AMOCLINGO-INF-MR,5.132819,2.5016377939685777,2187721.0,76567500.0,248078700.0,24501600.0,52065900.0,0.30864197530864196,0.028572449146178208,0.0892889035818069,0.008818657143882164
GroupAssignment,01090-group_assignment-p50-pr35-middle.asp,76566,120896,0.633321,0.401096,0.254022,1.578978,2.49317,3.93666,0.400569,0.195909,0.0,0.207155,15226,0.394771,0.20466,0.20466,AMOCLINGO-INF-MR,10.045356,1.4971709315229844,2635613.0,92250000.0,298890000.0,29520000.0,62730000.0,0.30864197530864196,0.028570330623306234,0.08928228319783198,0.00881800327879822
GroupAssignment,01092-group_assignment-p50-pr35-middle.asp,61566,96896,0.635382,0.403711,0.256511,1.573856,2.477022,3.898475,0.400708,0.194913,0.0,0.208898,12226,0.393496,0.205795,0.205795,AMOCLINGO-INF-MR,5.818819,1.490989666459809,2108878.0,73800000.0,239112000.0,23616000.0,50184000.0,0.30864197530864196,0.02857558265582656,0.089298695799458,0.008819624276489678
GroupAssignment,01093-group_assignment-p50-pr35-middle.asp,72066,113696,0.633848,0.401763,0.254657,1.577665,2.489027,3.92685,0.400605,0.195654,0.0,0.207601,14326,0.394444,0.204951,0.204951,AMOCLINGO-INF-MR,10.242956,1.3108597752445683,2478070.0,86715000.0,280956600.0,27748800.0,58966200.0,0.30864197530864196,0.028577178112206655,0.08930368160064579,0.00882011670129835
GroupAssignment,01094-group_assignment-p50-pr35-middle.asp,64566,101696,0.634892,0.403088,0.255918,1.57507,2.480847,3.907509,0.400675,0.195149,0.0,0.208484,12826,0.393799,0.205526,0.205526,AMOCLINGO-INF-MR,5.297405,1.4831324016192833,2213821.0,77490000.0,251067600.0,24796800.0,52693200.0,0.30864197530864196,0.028569118595947865,0.08927849561233707,0.008817629196280204
GroupAssignment,01095-group_assignment-p50-pr35-middle.asp,62316,98096,0.635255,0.403549,0.256357,1.57417,2.478012,3.900814,0.4007,0.194974,0.0,0.208791,12376,0.393575,0.205726,0.205726,AMOCLINGO-INF-MR,4.682479000000001,1.5482059823439676,2135194.0,74722500.0,242100900.0,23911200.0,50811300.0,0.30864197530864196,0.028574980762153302,0.08929681488172907,0.008819438506837439
GroupAssignment,01111-group_assignment-p100-pr35-sat.asp,139366,219996,0.633493,0.401314,0.25423,1.578549,2.491816,3.933452,0.400887,0.195887,0.0,0.207088,27626,0.394113,0.205,0.205,CLINGO-AMO,4.026221,2.54773967946618,1209206.0,169260000.0,548402400.0,54163200.0,115096800.0,0.30864197530864196,0.007144074205364528,0.02232523189176415,0.0022049611744952248
GroupAssignment,01112-group_assignment-p100-pr35-sat.asp,128866,203196,0.634196,0.402204,0.255076,1.576801,2.4863,3.9204,0.400959,0.195552,0.0,0.207665,25526,0.393634,0.205407,0.205407,CLINGO-AMO,4.406645,2.2890659447266573,1115940.0,156240000.0,506217600.0,49996800.0,106243200.0,0.30864197530864196,0.00714247311827957,0.022320228494623656,0.002204467011814682
GroupAssignment,01113-group_assignment-p100-pr35-sat.asp,139366,219996,0.633493,0.401314,0.25423,1.578549,2.491816,3.933452,0.400887,0.195887,0.0,0.207088,27626,0.394113,0.205,0.205,CLINGO-AMO,3.793056,2.7060937144086457,1208742.0,169260000.0,548402400.0,54163200.0,115096800.0,0.30864197530864196,0.007141332860687699,0.02231666518964906,0.0022041150804591667
GroupAssignment,01114-group_assignment-p100-pr35-sat.asp,122866,193596,0.634652,0.402783,0.255627,1.575668,2.482729,3.911956,0.401006,0.195335,0.0,0.20804,24326,0.393323,0.205671,0.205671,CLINGO-AMO,3.033807,2.8589432353475352,1063097.0,148800000.0,482112000.0,47616000.0,101184000.0,0.30864197530864196,0.0071444690860215055,0.022326465893817204,0.0022050830512412053
GroupAssignment,01115-group_assignment-p100-pr35-sat.asp,152866,241596,0.632734,0.400352,0.253317,1.580443,2.4978,3.947631,0.400809,0.19625,0.0,0.206462,30326,0.394633,0.204558,0.204558,CLINGO-AMO,5.475846000000001,2.189019194476981,1328927.0,186000000.0,602640000.0,59520000.0,126480000.0,0.30864197530864196,0.007144768817204301,0.02232740255376344,0.0022051755608655252
GroupAssignment,01116-group_assignment-p100-pr35-middle.asp,140866,222396,0.633402,0.401198,0.254119,1.578777,2.492537,3.93516,0.400877,0.195931,0.0,0.207012,27926,0.394176,0.204947,0.204947,AMOCLINGO-INF-MR,18.436286,1.9629083645155,4888642.0,171120000.0,554428800.0,54758400.0,116361600.0,0.30864197530864196,0.028568501636278634,0.08927656761337073,0.008817438776629207
GroupAssignment,01117-group_assignment-p100-pr35-middle.asp,157366,248796,0.63251,0.400069,0.253048,1.581002,2.499568,3.951823,0.400785,0.196358,0.0,0.206277,31226,0.394787,0.204428,0.204428,EOCLINGO-INF-MR,23.13619,1.5719476715915628,5473986.0,191580000.0,620719200.0,61305600.0,130274400.0,0.30864197530864196,0.02857284685248982,0.08929014641403069,0.008818779892743772
GroupAssignment,01118-group_assignment-p100-pr35-middle.asp,160366,253596,0.632368,0.399889,0.252877,1.581358,2.500692,3.954488,0.400771,0.196426,0.0,0.20616,31826,0.394884,0.204345,0.204345,AMOCLINGO-INF-MR,32.452220000000004,1.2615522143015176,5579676.0,195300000.0,632772000.0,62496000.0,132804000.0,0.30864197530864196,0.028569769585253455,0.08928052995391705,0.008817830118905388
GroupAssignment,01119-group_assignment-p100-pr35-middle.asp,131866,207996,0.633983,0.401935,0.25482,1.577329,2.487965,3.924338,0.400937,0.195653,0.0,0.207491,26126,0.393779,0.205284,0.205284,AMOCLINGO-INF-MR,18.155062,2.304200888986223,4571337.0,159960000.0,518270400.0,51187200.0,108772800.0,0.30864197530864196,0.028578000750187547,0.08930625234433609,0.008820370601909737
GroupAssignment,01120-group_assignment-p100-pr35-middle.asp,127366,200796,0.634305,0.402343,0.255209,1.576527,2.485439,3.918363,0.40097,0.1955,0.0,0.207756,25226,0.393559,0.205471,0.205471,AMOCLINGO-INF-MR,11.562618,2.675950204356833,4410013.0,154380000.0,500191200.0,49401600.0,104978400.0,0.30864197530864196,0.02856596061666019,0.0892686269270631,0.008816654511314873
GroupAssignment,01121-group_assignment-p100-pr35-middle.asp,125866,198396,0.634418,0.402486,0.255345,1.576248,2.484557,3.916277,0.400982,0.195446,0.0,0.207848,24926,0.393482,0.205536,0.205536,AMOCLINGO-INF-MR,12.982206,3.3921083982183,4357498.0,152520000.0,494164800.0,48806400.0,103713600.0,0.30864197530864196,0.028570010490427483,0.08928128278258589,0.008817904472354162
GroupAssignment,01122-group_assignment-p100-pr35-middle.asp,121366,191196,0.634773,0.402936,0.255773,1.575367,2.481781,3.909717,0.401018,0.195277,0.0,0.208139,24026,0.39324,0.205741,0.205741,AMOCLINGO-INF-MR,16.436477,2.265407605291572,4200688.0,146940000.0,476085600.0,47020800.0,99919200.0,0.30864197530864196,0.028587777324077857,0.0893368041377433,0.008823388062986992
GroupAssignment,01123-group_assignment-p100-pr35-middle.asp,146866,231996,0.633054,0.400757,0.253701,1.579644,2.495275,3.941647,0.400842,0.196097,0.0,0.206726,29126,0.394414,0.204744,0.204744,EOCLINGO-INF-MR,20.53821,1.3512443392096976,5100833.0,178560000.0,578534400.0,57139200.0,121420800.0,0.30864197530864196,0.028566493055555555,0.08927029079861111,0.00881681884430727
GroupAssignment,01141-group_assignment-p150-pr35-sat.asp,193166,304696,0.633963,0.401909,0.254796,1.577379,2.488125,3.924716,0.401054,0.195687,0.0,0.207392,38226,0.393579,0.205367,0.205367,AMOCLINGO-INF-MR,15.035511,1.3374450658843586,1678216.0,234990000.0,761367600.0,75196800.0,159793200.0,0.30864197530864196,0.007141648580790672,0.02231765181497085,0.0022042125249353926
GroupAssignment,01142-group_assignment-p150-pr35-sat.asp,204416,322696,0.633463,0.401275,0.254193,1.578624,2.492054,3.934016,0.400996,0.195924,0.0,0.206985,40476,0.393932,0.205072,0.205072,AMOCLINGO-INF-MR,16.26438,1.230139113818049,1779432.0,248977500.0,806687100.0,79672800.0,169304700.0,0.30864197530864196,0.007146959062565895,0.02233424707051842,0.002205851562520338
GroupAssignment,01143-group_assignment-p150-pr35-sat.asp,211166,333496,0.633189,0.400928,0.253863,1.579307,2.494211,3.939126,0.400964,0.196054,0.0,0.206762,41826,0.394126,0.20491,0.20491,AMOCLINGO-INF-MR,15.97188,1.22707596100146,1838496.0,257370000.0,833878800.0,82358400.0,175011600.0,0.30864197530864196,0.007143396666278121,0.02232311458211913,0.002204752057493247
GroupAssignment,01146-group_assignment-p150-pr35-middle.asp,211166,333496,0.633189,0.400928,0.253863,1.579307,2.494211,3.939126,0.400964,0.196054,0.0,0.206762,41826,0.394126,0.20491,0.20491,AMOCLINGO-INF-MR,34.99513,1.7527321658756518,7353380.0,257370000.0,833878800.0,82358400.0,175011600.0,0.30864197530864196,0.028571239849244277,0.08928512452888837,0.00881828390408774
GroupAssignment,01148-group_assignment-p150-pr35-middle.asp,220166,347896,0.63285,0.400499,0.253456,1.580153,2.496884,3.945459,0.400925,0.196216,0.0,0.206485,43626,0.394366,0.204709,0.204709,AMOCLINGO-INF-MR,70.17352,1.359666580784319,7673818.0,268560000.0,870134400.0,85939200.0,182620800.0,0.30864197530864196,0.028573942508191837,0.0892935703380995,0.008819118058083901
GroupAssignment,01149-group_assignment-p150-pr35-middle.asp,188666,297496,0.63418,0.402184,0.255057,1.576839,2.486423,3.92069,0.401079,0.195584,0.0,0.207568,37326,0.393425,0.205495,0.205495,AMOCLINGO-INF-MR,24.68451,1.4870353918307475,6553227.0,229395000.0,743239800.0,73406400.0,155988600.0,0.30864197530864196,0.02856743608186752,0.08927323775583601,0.008817109901810963
GroupAssignment,01150-group_assignment-p150-pr35-middle.asp,175166,275896,0.634899,0.403096,0.255925,1.575055,2.480797,3.90739,0.401162,0.195243,0.0,0.208151,34626,0.392919,0.205919,0.205919,AMOCLINGO-INF-MR,26.10991,2.5519743269892543,6075858.0,212610000.0,688856400.0,68035200.0,144574800.0,0.30864197530864196,0.028577479892761395,0.08930462466487936,0.008820209843444875
GroupAssignment,01151-group_assignment-p150-pr35-middle.asp,197666,311896,0.633756,0.401647,0.254546,1.577894,2.48975,3.928561,0.40103,0.195785,0.0,0.207223,39126,0.393725,0.205245,0.205245,AMOCLINGO-INF-MR,31.605880000000003,2.8848046629298087,6874139.0,240585000.0,779495400.0,76987200.0,163597800.0,0.30864197530864196,0.02857260012053952,0.08928937537668599,0.008818703740907258
GroupAssignment,01152-group_assignment-p150-pr35-middle.asp,224666,355096,0.632691,0.400298,0.253265,1.580551,2.49814,3.948438,0.400906,0.196291,0.0,0.206355,44526,0.394479,0.204615,0.204615,EOCLINGO-INF-MR,59.157410000000006,1.4467386249668466,7832542.0,274155000.0,888262200.0,87729600.0,186425400.0,0.30864197530864196,0.028569757983622403,0.08928049369882,0.008817826538155063
GroupAssignment,01153-group_assignment-p150-pr35-middle.asp,197666,311896,0.633756,0.401647,0.254546,1.577894,2.48975,3.928561,0.40103,0.195785,0.0,0.207223,39126,0.393725,0.205245,0.205245,AMOCLINGO-INF-MR,33.18106,2.255879709689805,6871708.0,240585000.0,779495400.0,76987200.0,163597800.0,0.30864197530864196,0.028562495583681444,0.0892577986990045,0.008815585056691803
GroupAssignment,01154-group_assignment-p150-pr35-middle.asp,224666,355096,0.632691,0.400298,0.253265,1.580551,2.49814,3.948438,0.400906,0.196291,0.0,0.206355,44526,0.394479,0.204615,0.204615,EOCLINGO-INF-MR,45.522400000000005,2.562062193557457,7834141.0,274155000.0,888262200.0,87729600.0,186425400.0,0.30864197530864196,0.028575590450657475,0.0892987201583046,0.00881962668230169
GroupAssignment,01155-group_assignment-p150-pr35-middle.asp,211166,333496,0.633189,0.400928,0.253863,1.579307,2.494211,3.939126,0.400964,0.196054,0.0,0.206762,41826,0.394126,0.20491,0.20491,AMOCLINGO-INF-MR,73.9056,1.284994506505596,7355295.0,257370000.0,833878800.0,82358400.0,175011600.0,0.30864197530864196,0.028578680498892645,0.08930837655903952,0.008820580400892791
GroupAssignment,01171-group_assignment-p200-pr35-sat.asp,284466,449396,0.632996,0.400684,0.253632,1.579788,2.49573,3.942725,0.400997,0.196157,0.0,0.206566,56326,0.394163,0.20484,0.20484,AMOCLINGO-INF-MR,22.690810000000003,1.8919126289453745,2470778.0,345960000.0,1120910400.0,110707200.0,235252800.0,0.30864197530864196,0.007141802520522603,0.022318132876633135,0.0022042600371983347
GroupAssignment,01173-group_assignment-p200-pr35-sat.asp,284466,449396,0.632996,0.400684,0.253632,1.579788,2.49573,3.942725,0.400997,0.196157,0.0,0.206566,56326,0.394163,0.20484,0.20484,AMOCLINGO-INF-MR,22.90244,1.6829748271363227,2471007.0,345960000.0,1120910400.0,110707200.0,235252800.0,0.30864197530864196,0.0071424644467568505,0.02232020139611516,0.002204464335418781
GroupAssignment,01174-group_assignment-p200-pr35-sat.asp,260466,410996,0.633743,0.401631,0.254531,1.577926,2.48985,3.928798,0.401089,0.195803,0.0,0.207171,51526,0.393625,0.205286,0.205286,AMOCLINGO-INF-MR,21.303,1.4748096512228324,2257615.0,316200000.0,1024488000.0,101184000.0,215016000.0,0.30864197530864196,0.00713983238456673,0.02231197620177103,0.002203651970545287
GroupAssignment,01175-group_assignment-p200-pr35-sat.asp,257466,406196,0.633847,0.401762,0.254655,1.577669,2.489038,3.926877,0.401102,0.195754,0.0,0.207255,50926,0.393551,0.205348,0.205348,AMOCLINGO-INF-MR,20.28614,1.5235471114761114,2231882.0,312480000.0,1012435200.0,99993600.0,212486400.0,0.30864197530864196,0.007142479518689196,0.02232024849590374,0.002204468987249752
GroupAssignment,01176-group_assignment-p200-pr35-middle.asp,215466,338996,0.6356,0.403988,0.256775,1.573316,2.475322,3.894462,0.401316,0.194926,0.0,0.208669,42526,0.392294,0.20639,0.20639,AMOCLINGO-INF-MR,42.53661,1.280897090764873,7441481.0,260400000.0,843696000.0,83328000.0,177072000.0,0.30864197530864196,0.028577115975422427,0.08930348742319509,0.008820097523278527
GroupAssignment,01178-group_assignment-p200-pr35-middle.asp,251466,396596,0.634061,0.402033,0.254913,1.577136,2.487357,3.922899,0.401128,0.195653,0.0,0.207428,49726,0.393397,0.205475,0.205475,AMOCLINGO-INF-MR,129.91968,1.5855324612868504,8715211.0,305040000.0,988329600.0,97612800.0,207427200.0,0.30864197530864196,0.028570715316024127,0.0892834853625754,0.008818122011118559
GroupAssignment,01180-group_assignment-p200-pr35-middle.asp,296466,468596,0.632669,0.40027,0.253238,1.580606,2.498316,3.948854,0.400957,0.196313,0.0,0.2063,58726,0.394399,0.204644,0.204644,EOCLINGO-INF-MR,99.23911,1.263400588739661,10309456.0,360840000.0,1169121600.0,115468800.0,245371200.0,0.30864197530864196,0.028570712781288105,0.08928347744152533,0.008818121228792625
GroupAssignment,01182-group_assignment-p200-pr35-middle.asp,248466,391796,0.634172,0.402174,0.255047,1.57686,2.486486,3.92084,0.401141,0.1956,0.0,0.207517,49126,0.393317,0.205541,0.205541,AMOCLINGO-INF-MR,73.81213,2.228876202326094,8609232.0,301320000.0,976276800.0,96422400.0,204897600.0,0.30864197530864196,0.028571724412584626,0.08928663878932697,0.008818433460674268
GroupAssignment,01183-group_assignment-p200-pr35-middle.asp,263466,415796,0.633642,0.401503,0.254409,1.578177,2.490643,3.930675,0.401076,0.195851,0.0,0.207089,52126,0.393698,0.205226,0.205226,AMOCLINGO-INF-MR,53.04265,3.1797555363466947,9138974.0,319920000.0,1036540800.0,102374400.0,217545600.0,0.30864197530864196,0.02856643535883971,0.0892701104963741,0.008816801036678923
GroupAssignment,01184-group_assignment-p200-pr35-middle.asp,269466,425396,0.633447,0.401256,0.254174,1.578663,2.492177,3.934307,0.401052,0.195943,0.0,0.206931,53326,0.393838,0.205109,0.205109,AMOCLINGO-INF-MR,103.42652,1.4907220121106268,9353170.0,327360000.0,1060646400.0,104755200.0,222604800.0,0.30864197530864196,0.028571511485826002,0.08928597339320625,0.00881836774253889
GroupAssignment,01185-group_assignment-p200-pr35-middle.asp,308466,487796,0.632367,0.399888,0.252876,1.581361,2.500702,3.954511,0.400919,0.196456,0.0,0.206055,61126,0.394617,0.204463,0.204463,AMOCLINGO-INF-MR,114.43177,1.6488470815403795,10732404.0,375720000.0,1217332800.0,120230400.0,255489600.0,0.30864197530864196,0.028564899393165123,0.08926531060364101,0.008816326973199113
GroupAssignment,01202-group_assignment-p250-pr35-sat.asp,329266,519696,0.633574,0.401416,0.254327,1.578347,2.491179,3.931945,0.401104,0.19589,0.0,0.207009,65126,0.393682,0.205214,0.205214,AMOCLINGO-INF-MR,25.94798,2.96282909112771,2851764.0,399255000.0,1293586200.0,127761600.0,271493400.0,0.30864197530864196,0.00714271330352782,0.022320979073524438,0.002204541143064142
GroupAssignment,01204-group_assignment-p250-pr35-sat.asp,344266,543696,0.633196,0.400937,0.253872,1.57929,2.494158,3.939,0.401056,0.196069,0.0,0.206704,68126,0.393957,0.204987,0.204987,AMOCLINGO-INF-MR,28.64131,2.460860205067436,2985234.0,417825000.0,1353753000.0,133704000.0,284121000.0,0.30864197530864196,0.007144699335846347,0.022327185424519835,0.002205154116001959
