domain,instance_name,r,a,r_a,r_a_2,r_a_3,a_r,a_r_2,a_r_3,f1,f2,f3,f_horn,n_facts,f_normal,f_constr,c_r,best_config,min_time,bound,C1_mps,C2_sum,C3_minps,span,rho,mps_ratio,minps_ratio,tightness
GraphColouring,0010-wgc-n20-d30-p19.asp,925,324,2.854938,8.150673,23.269667,0.35027,0.122689,0.042974,0.044324,0.735135,0.0,0.911351,183,0.219459,0.736216,0.736216,CLINGO-AMO,0.085362,248.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.19375,6.2,0.13191489361702127
GraphColouring,0010-wgc-n20-d30-p29.asp,925,324,2.854938,8.150673,23.269667,0.35027,0.122689,0.042974,0.044324,0.735135,0.0,0.911351,183,0.219459,0.736216,0.736216,CLINGO-AMO,0.083496,376.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.29375,9.4,0.2
GraphColouring,0010-wgc-n20-d30-p39.asp,925,324,2.854938,8.150673,23.269667,0.35027,0.122689,0.042974,0.044324,0.735135,0.0,0.911351,183,0.219459,0.736216,0.736216,CLINGO-AMO,0.084656,509.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.39765625,12.725,0.27074468085106385
GraphColouring,0010-wgc-n20-d30-p49.asp,925,324,2.854938,8.150673,23.269667,0.35027,0.122689,0.042974,0.044324,0.735135,0.0,0.911351,183,0.219459,0.736216,0.736216,EOCLINGO-INF-MR,0.510668,637.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.49765625,15.925,0.33882978723404256
GraphColouring,0010-wgc-n20-d30-p60.asp,925,324,2.854938,8.150673,23.269667,0.35027,0.122689,0.042974,0.044324,0.735135,0.0,0.911351,183,0.219459,0.736216,0.736216,CLINGO-AMO,0.094168,768.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.6,19.2,0.4085106382978723
GraphColouring,0010-wgc-n20-d30-p68.asp,925,324,2.854938,8.150673,23.269667,0.35027,0.122689,0.042974,0.044324,0.735135,0.0,0.911351,183,0.219459,0.736216,0.736216,CLINGO-AMO,0.089939,870.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.6796875,21.75,0.4627659574468085
GraphColouring,0010-wgc-n20-d30-p80.asp,925,324,2.854938,8.150673,23.269667,0.35027,0.122689,0.042974,0.044324,0.735135,0.0,0.911351,183,0.219459,0.736216,0.736216,WASP-AMO,0.17061,1031.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.80546875,25.775,0.5484042553191489
GraphColouring,0010-wgc-n20-d30-p88.asp,925,324,2.854938,8.150673,23.269667,0.35027,0.122689,0.042974,0.044324,0.735135,0.0,0.911351,183,0.219459,0.736216,0.736216,CLINGO-AMO,0.145995,1131.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.88359375,28.275,0.6015957446808511
GraphColouring,0011-wgc-n20-d50-p11.asp,1345,394,3.413706,11.653386,39.781228,0.292937,0.085812,0.025137,0.030483,0.765799,0.0,0.939033,253,0.202974,0.766543,0.766543,CLINGO-AMO,0.084434,144.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.1125,3.6,0.07659574468085106
GraphColouring,0011-wgc-n20-d50-p20.asp,1345,394,3.413706,11.653386,39.781228,0.292937,0.085812,0.025137,0.030483,0.765799,0.0,0.939033,253,0.202974,0.766543,0.766543,CLINGO-AMO,0.087989,260.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.203125,6.5,0.13829787234042554
GraphColouring,0011-wgc-n20-d50-p29.asp,1345,394,3.413706,11.653386,39.781228,0.292937,0.085812,0.025137,0.030483,0.765799,0.0,0.939033,253,0.202974,0.766543,0.766543,CLINGO-AMO,0.088804,382.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.2984375,9.55,0.20319148936170212
GraphColouring,0011-wgc-n20-d50-p41.asp,1345,394,3.413706,11.653386,39.781228,0.292937,0.085812,0.025137,0.030483,0.765799,0.0,0.939033,253,0.202974,0.766543,0.766543,AMOCLINGO-L,0.514876,537.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.41953125,13.425,0.2856382978723404
GraphColouring,0011-wgc-n20-d50-p51.asp,1345,394,3.413706,11.653386,39.781228,0.292937,0.085812,0.025137,0.030483,0.765799,0.0,0.939033,253,0.202974,0.766543,0.766543,CLINGO-AMO,0.1142159999999999,655.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.51171875,16.375,0.3484042553191489
GraphColouring,0011-wgc-n20-d50-p58.asp,1345,394,3.413706,11.653386,39.781228,0.292937,0.085812,0.025137,0.030483,0.765799,0.0,0.939033,253,0.202974,0.766543,0.766543,CLINGO-AMO,0.1298409999999999,749.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.58515625,18.725,0.3984042553191489
GraphColouring,0011-wgc-n20-d50-p68.asp,1345,394,3.413706,11.653386,39.781228,0.292937,0.085812,0.025137,0.030483,0.765799,0.0,0.939033,253,0.202974,0.766543,0.766543,CLINGO-AMO,0.23241,875.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.68359375,21.875,0.4654255319148936
GraphColouring,0011-wgc-n20-d50-p78.asp,1345,394,3.413706,11.653386,39.781228,0.292937,0.085812,0.025137,0.030483,0.765799,0.0,0.939033,253,0.202974,0.766543,0.766543,CLINGO-AMO,0.093835,1008.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.7875,25.2,0.5361702127659574
GraphColouring,0011-wgc-n20-d50-p89.asp,1345,394,3.413706,11.653386,39.781228,0.292937,0.085812,0.025137,0.030483,0.765799,0.0,0.939033,253,0.202974,0.766543,0.766543,CLINGO-AMO,0.0966969999999999,1141.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.89140625,28.525,0.6069148936170212
GraphColouring,0012-wgc-n20-d50-p19.asp,1273,382,3.332461,11.105295,37.007958,0.300079,0.090047,0.027021,0.032207,0.76198,0.0,0.935585,241,0.205027,0.762765,0.762765,CLINGO-AMO,0.085045,252.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.196875,6.3,0.13404255319148936
GraphColouring,0012-wgc-n20-d50-p30.asp,1273,382,3.332461,11.105295,37.007958,0.300079,0.090047,0.027021,0.032207,0.76198,0.0,0.935585,241,0.205027,0.762765,0.762765,CLINGO-AMO,0.085786,393.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.30703125,9.825,0.20904255319148937
GraphColouring,0012-wgc-n20-d50-p39.asp,1273,382,3.332461,11.105295,37.007958,0.300079,0.090047,0.027021,0.032207,0.76198,0.0,0.935585,241,0.205027,0.762765,0.762765,EOCLINGO-INF-MR,0.515516,508.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.396875,12.7,0.2702127659574468
GraphColouring,0012-wgc-n20-d50-p48.asp,1273,382,3.332461,11.105295,37.007958,0.300079,0.090047,0.027021,0.032207,0.76198,0.0,0.935585,241,0.205027,0.762765,0.762765,CLINGO-AMO,0.47272,621.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.48515625,15.525,0.3303191489361702
GraphColouring,0012-wgc-n20-d50-p59.asp,1273,382,3.332461,11.105295,37.007958,0.300079,0.090047,0.027021,0.032207,0.76198,0.0,0.935585,241,0.205027,0.762765,0.762765,CLINGO-AMO,0.0874,761.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.59453125,19.025,0.4047872340425532
GraphColouring,0012-wgc-n20-d50-p68.asp,1273,382,3.332461,11.105295,37.007958,0.300079,0.090047,0.027021,0.032207,0.76198,0.0,0.935585,241,0.205027,0.762765,0.762765,CLINGO-AMO,0.366338,877.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.68515625,21.925,0.4664893617021277
GraphColouring,0012-wgc-n20-d50-p79.asp,1273,382,3.332461,11.105295,37.007958,0.300079,0.090047,0.027021,0.032207,0.76198,0.0,0.935585,241,0.205027,0.762765,0.762765,CLINGO-AMO,0.183853,1021.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.79765625,25.525,0.5430851063829787
GraphColouring,0012-wgc-n20-d50-p8.asp,1273,382,3.332461,11.105295,37.007958,0.300079,0.090047,0.027021,0.032207,0.76198,0.0,0.935585,241,0.205027,0.762765,0.762765,CLINGO-AMO,0.084053,111.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.08671875,2.775,0.059042553191489364
GraphColouring,0012-wgc-n20-d50-p91.asp,1273,382,3.332461,11.105295,37.007958,0.300079,0.090047,0.027021,0.032207,0.76198,0.0,0.935585,241,0.205027,0.762765,0.762765,CLINGO-AMO,0.096904,1177.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.91953125,29.425,0.6260638297872341
GraphColouring,0013-wgc-n20-d50-p11.asp,1237,376,3.289894,10.8234,35.607835,0.303961,0.092392,0.028084,0.033145,0.759903,0.0,0.933711,235,0.206144,0.760711,0.760711,CLINGO-AMO,0.085964,149.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.11640625,3.725,0.07925531914893617
GraphColouring,0013-wgc-n20-d50-p19.asp,1237,376,3.289894,10.8234,35.607835,0.303961,0.092392,0.028084,0.033145,0.759903,0.0,0.933711,235,0.206144,0.760711,0.760711,CLINGO-AMO,0.083231,243.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.18984375,6.075,0.12925531914893618
GraphColouring,0013-wgc-n20-d50-p28.asp,1237,376,3.289894,10.8234,35.607835,0.303961,0.092392,0.028084,0.033145,0.759903,0.0,0.933711,235,0.206144,0.760711,0.760711,CLINGO-AMO,0.084074,361.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.28203125,9.025,0.1920212765957447
GraphColouring,0013-wgc-n20-d50-p39.asp,1237,376,3.289894,10.8234,35.607835,0.303961,0.092392,0.028084,0.033145,0.759903,0.0,0.933711,235,0.206144,0.760711,0.760711,EOCLINGO-L,0.513641,506.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.3953125,12.65,0.2691489361702128
GraphColouring,0013-wgc-n20-d50-p50.asp,1237,376,3.289894,10.8234,35.607835,0.303961,0.092392,0.028084,0.033145,0.759903,0.0,0.933711,235,0.206144,0.760711,0.760711,AMOCLINGO-L,0.512578,645.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.50390625,16.125,0.34308510638297873
GraphColouring,0013-wgc-n20-d50-p60.asp,1237,376,3.289894,10.8234,35.607835,0.303961,0.092392,0.028084,0.033145,0.759903,0.0,0.933711,235,0.206144,0.760711,0.760711,WASP-AMO,0.25206,777.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.60703125,19.425,0.41329787234042553
GraphColouring,0013-wgc-n20-d50-p68.asp,1237,376,3.289894,10.8234,35.607835,0.303961,0.092392,0.028084,0.033145,0.759903,0.0,0.933711,235,0.206144,0.760711,0.760711,CLINGO-AMO,0.308706,883.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.68984375,22.075,0.4696808510638298
GraphColouring,0013-wgc-n20-d50-p80.asp,1237,376,3.289894,10.8234,35.607835,0.303961,0.092392,0.028084,0.033145,0.759903,0.0,0.933711,235,0.206144,0.760711,0.760711,CLINGO-AMO,0.187826,1028.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.803125,25.7,0.5468085106382978
GraphColouring,0013-wgc-n20-d50-p91.asp,1237,376,3.289894,10.8234,35.607835,0.303961,0.092392,0.028084,0.033145,0.759903,0.0,0.933711,235,0.206144,0.760711,0.760711,CLINGO-AMO,0.088225,1166.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.9109375,29.15,0.6202127659574468
GraphColouring,0014-wgc-n20-d50-p10.asp,1189,368,3.230978,10.439221,33.728895,0.309504,0.095793,0.029648,0.034483,0.756939,0.0,0.931034,227,0.207738,0.75778,0.75778,CLINGO-AMO,0.0837789999999999,136.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.10625,3.4,0.07234042553191489
GraphColouring,0014-wgc-n20-d50-p18.asp,1189,368,3.230978,10.439221,33.728895,0.309504,0.095793,0.029648,0.034483,0.756939,0.0,0.931034,227,0.207738,0.75778,0.75778,CLINGO-AMO,0.083975,243.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.18984375,6.075,0.12925531914893618
GraphColouring,0014-wgc-n20-d50-p30.asp,1189,368,3.230978,10.439221,33.728895,0.309504,0.095793,0.029648,0.034483,0.756939,0.0,0.931034,227,0.207738,0.75778,0.75778,CLINGO-AMO,0.085058,385.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.30078125,9.625,0.2047872340425532
GraphColouring,0014-wgc-n20-d50-p38.asp,1189,368,3.230978,10.439221,33.728895,0.309504,0.095793,0.029648,0.034483,0.756939,0.0,0.931034,227,0.207738,0.75778,0.75778,CLINGO-AMO,0.08444,490.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.3828125,12.25,0.26063829787234044
GraphColouring,0014-wgc-n20-d50-p49.asp,1189,368,3.230978,10.439221,33.728895,0.309504,0.095793,0.029648,0.034483,0.756939,0.0,0.931034,227,0.207738,0.75778,0.75778,EOCLINGO-L,0.513122,632.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.49375,15.8,0.33617021276595743
GraphColouring,0014-wgc-n20-d50-p61.asp,1189,368,3.230978,10.439221,33.728895,0.309504,0.095793,0.029648,0.034483,0.756939,0.0,0.931034,227,0.207738,0.75778,0.75778,CLINGO-AMO,0.087939,792.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.61875,19.8,0.42127659574468085
GraphColouring,0014-wgc-n20-d50-p70.asp,1189,368,3.230978,10.439221,33.728895,0.309504,0.095793,0.029648,0.034483,0.756939,0.0,0.931034,227,0.207738,0.75778,0.75778,CLINGO-AMO,0.088334,899.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.70234375,22.475,0.47819148936170214
GraphColouring,0014-wgc-n20-d50-p80.asp,1189,368,3.230978,10.439221,33.728895,0.309504,0.095793,0.029648,0.034483,0.756939,0.0,0.931034,227,0.207738,0.75778,0.75778,CLINGO-AMO,0.105233,1032.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.80625,25.8,0.548936170212766
GraphColouring,0014-wgc-n20-d50-p91.asp,1189,368,3.230978,10.439221,33.728895,0.309504,0.095793,0.029648,0.034483,0.756939,0.0,0.931034,227,0.207738,0.75778,0.75778,CLINGO-AMO,0.087709,1173.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.91640625,29.325,0.6239361702127659
GraphColouring,0015-wgc-n20-d50-p11.asp,1309,388,3.373711,11.381928,38.39934,0.296409,0.087859,0.026042,0.031322,0.763942,0.0,0.937357,247,0.203972,0.764706,0.764706,CLINGO-AMO,0.084828,146.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.1140625,3.65,0.07765957446808511
GraphColouring,0015-wgc-n20-d50-p21.asp,1309,388,3.373711,11.381928,38.39934,0.296409,0.087859,0.026042,0.031322,0.763942,0.0,0.937357,247,0.203972,0.764706,0.764706,CLINGO-AMO,0.0844119999999999,269.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.21015625,6.725,0.14308510638297872
GraphColouring,0015-wgc-n20-d50-p28.asp,1309,388,3.373711,11.381928,38.39934,0.296409,0.087859,0.026042,0.031322,0.763942,0.0,0.937357,247,0.203972,0.764706,0.764706,CLINGO-AMO,0.085099,369.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.28828125,9.225,0.19627659574468084
GraphColouring,0015-wgc-n20-d50-p39.asp,1309,388,3.373711,11.381928,38.39934,0.296409,0.087859,0.026042,0.031322,0.763942,0.0,0.937357,247,0.203972,0.764706,0.764706,EOCLINGO-INF-MR,0.517123,509.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.39765625,12.725,0.27074468085106385
GraphColouring,0015-wgc-n20-d50-p49.asp,1309,388,3.373711,11.381928,38.39934,0.296409,0.087859,0.026042,0.031322,0.763942,0.0,0.937357,247,0.203972,0.764706,0.764706,CLINGO-AMO,0.103762,637.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.49765625,15.925,0.33882978723404256
GraphColouring,0015-wgc-n20-d50-p61.asp,1309,388,3.373711,11.381928,38.39934,0.296409,0.087859,0.026042,0.031322,0.763942,0.0,0.937357,247,0.203972,0.764706,0.764706,WASP-AMO,0.1994,785.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.61328125,19.625,0.4175531914893617
GraphColouring,0015-wgc-n20-d50-p71.asp,1309,388,3.373711,11.381928,38.39934,0.296409,0.087859,0.026042,0.031322,0.763942,0.0,0.937357,247,0.203972,0.764706,0.764706,CLINGO-AMO,0.086513,910.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.7109375,22.75,0.48404255319148937
GraphColouring,0015-wgc-n20-d50-p78.asp,1309,388,3.373711,11.381928,38.39934,0.296409,0.087859,0.026042,0.031322,0.763942,0.0,0.937357,247,0.203972,0.764706,0.764706,CLINGO-AMO,0.086781,1007.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.78671875,25.175,0.5356382978723404
GraphColouring,0015-wgc-n20-d50-p88.asp,1309,388,3.373711,11.381928,38.39934,0.296409,0.087859,0.026042,0.031322,0.763942,0.0,0.937357,247,0.203972,0.764706,0.764706,CLINGO-AMO,0.093258,1138.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.8890625,28.45,0.6053191489361702
GraphColouring,0016-wgc-n20-d50-p10.asp,1237,376,3.289894,10.8234,35.607835,0.303961,0.092392,0.028084,0.033145,0.759903,0.0,0.933711,235,0.206144,0.760711,0.760711,CLINGO-AMO,0.0838339999999999,129.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.10078125,3.225,0.06861702127659575
GraphColouring,0016-wgc-n20-d50-p18.asp,1237,376,3.289894,10.8234,35.607835,0.303961,0.092392,0.028084,0.033145,0.759903,0.0,0.933711,235,0.206144,0.760711,0.760711,CLINGO-AMO,0.084177,242.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.1890625,6.05,0.12872340425531914
GraphColouring,0016-wgc-n20-d50-p29.asp,1237,376,3.289894,10.8234,35.607835,0.303961,0.092392,0.028084,0.033145,0.759903,0.0,0.933711,235,0.206144,0.760711,0.760711,CLINGO-AMO,0.084976,381.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.29765625,9.525,0.2026595744680851
GraphColouring,0016-wgc-n20-d50-p41.asp,1237,376,3.289894,10.8234,35.607835,0.303961,0.092392,0.028084,0.033145,0.759903,0.0,0.933711,235,0.206144,0.760711,0.760711,EOCLINGO-L,0.513912,529.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.41328125,13.225,0.28138297872340423
GraphColouring,0016-wgc-n20-d50-p49.asp,1237,376,3.289894,10.8234,35.607835,0.303961,0.092392,0.028084,0.033145,0.759903,0.0,0.933711,235,0.206144,0.760711,0.760711,CLINGO-AMO,0.489448,635.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.49609375,15.875,0.3377659574468085
GraphColouring,0016-wgc-n20-d50-p59.asp,1237,376,3.289894,10.8234,35.607835,0.303961,0.092392,0.028084,0.033145,0.759903,0.0,0.933711,235,0.206144,0.760711,0.760711,CLINGO-AMO,0.115371,758.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.5921875,18.95,0.4031914893617021
GraphColouring,0016-wgc-n20-d50-p68.asp,1237,376,3.289894,10.8234,35.607835,0.303961,0.092392,0.028084,0.033145,0.759903,0.0,0.933711,235,0.206144,0.760711,0.760711,CLINGO-AMO,0.087193,878.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.6859375,21.95,0.46702127659574466
GraphColouring,0016-wgc-n20-d50-p80.asp,1237,376,3.289894,10.8234,35.607835,0.303961,0.092392,0.028084,0.033145,0.759903,0.0,0.933711,235,0.206144,0.760711,0.760711,CLINGO-AMO,0.174418,1031.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.80546875,25.775,0.5484042553191489
GraphColouring,0016-wgc-n20-d50-p88.asp,1237,376,3.289894,10.8234,35.607835,0.303961,0.092392,0.028084,0.033145,0.759903,0.0,0.933711,235,0.206144,0.760711,0.760711,CLINGO-AMO,0.0878589999999999,1136.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.8875,28.4,0.6042553191489362
GraphColouring,0017-wgc-n20-d50-p21.asp,1213,372,3.260753,10.632508,34.669979,0.306678,0.094051,0.028843,0.0338,0.75845,0.0,0.932399,231,0.206925,0.759275,0.759275,CLINGO-AMO,0.084662,276.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.215625,6.9,0.14680851063829786
GraphColouring,0017-wgc-n20-d50-p30.asp,1213,372,3.260753,10.632508,34.669979,0.306678,0.094051,0.028843,0.0338,0.75845,0.0,0.932399,231,0.206925,0.759275,0.759275,CLINGO-AMO,0.084187,394.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.3078125,9.85,0.20957446808510638
GraphColouring,0017-wgc-n20-d50-p40.asp,1213,372,3.260753,10.632508,34.669979,0.306678,0.094051,0.028843,0.0338,0.75845,0.0,0.932399,231,0.206925,0.759275,0.759275,AMOCLINGO-L,0.523257,514.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.4015625,12.85,0.2734042553191489
GraphColouring,0017-wgc-n20-d50-p51.asp,1213,372,3.260753,10.632508,34.669979,0.306678,0.094051,0.028843,0.0338,0.75845,0.0,0.932399,231,0.206925,0.759275,0.759275,AMOCLINGO-L,0.5149750000000001,663.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.51796875,16.575,0.3526595744680851
GraphColouring,0017-wgc-n20-d50-p59.asp,1213,372,3.260753,10.632508,34.669979,0.306678,0.094051,0.028843,0.0338,0.75845,0.0,0.932399,231,0.206925,0.759275,0.759275,CLINGO-AMO,0.093263,758.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.5921875,18.95,0.4031914893617021
GraphColouring,0017-wgc-n20-d50-p68.asp,1213,372,3.260753,10.632508,34.669979,0.306678,0.094051,0.028843,0.0338,0.75845,0.0,0.932399,231,0.206925,0.759275,0.759275,CLINGO-AMO,0.086628,872.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.68125,21.8,0.46382978723404256
GraphColouring,0017-wgc-n20-d50-p8.asp,1213,372,3.260753,10.632508,34.669979,0.306678,0.094051,0.028843,0.0338,0.75845,0.0,0.932399,231,0.206925,0.759275,0.759275,CLINGO-AMO,0.083983,109.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.08515625,2.725,0.05797872340425532
GraphColouring,0017-wgc-n20-d50-p80.asp,1213,372,3.260753,10.632508,34.669979,0.306678,0.094051,0.028843,0.0338,0.75845,0.0,0.932399,231,0.206925,0.759275,0.759275,CLINGO-AMO,0.204566,1024.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.8,25.6,0.5446808510638298
GraphColouring,0017-wgc-n20-d50-p88.asp,1213,372,3.260753,10.632508,34.669979,0.306678,0.094051,0.028843,0.0338,0.75845,0.0,0.932399,231,0.206925,0.759275,0.759275,CLINGO-AMO,0.178882,1138.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.8890625,28.45,0.6053191489361702
GraphColouring,0018-wgc-n20-d50-p10.asp,1165,364,3.200549,10.243517,32.784882,0.312446,0.097623,0.030502,0.035193,0.755365,0.0,0.929614,223,0.208584,0.756223,0.756223,CLINGO-AMO,0.083991,136.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.10625,3.4,0.07234042553191489
GraphColouring,0018-wgc-n20-d50-p20.asp,1165,364,3.200549,10.243517,32.784882,0.312446,0.097623,0.030502,0.035193,0.755365,0.0,0.929614,223,0.208584,0.756223,0.756223,CLINGO-AMO,0.084178,268.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.209375,6.7,0.1425531914893617
GraphColouring,0018-wgc-n20-d50-p31.asp,1165,364,3.200549,10.243517,32.784882,0.312446,0.097623,0.030502,0.035193,0.755365,0.0,0.929614,223,0.208584,0.756223,0.756223,CLINGO-AMO,0.084781,400.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.3125,10.0,0.2127659574468085
GraphColouring,0018-wgc-n20-d50-p40.asp,1165,364,3.200549,10.243517,32.784882,0.312446,0.097623,0.030502,0.035193,0.755365,0.0,0.929614,223,0.208584,0.756223,0.756223,AMOCLINGO-L,0.516409,515.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.40234375,12.875,0.27393617021276595
GraphColouring,0018-wgc-n20-d50-p50.asp,1165,364,3.200549,10.243517,32.784882,0.312446,0.097623,0.030502,0.035193,0.755365,0.0,0.929614,223,0.208584,0.756223,0.756223,CLINGO-AMO,0.241903,647.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.50546875,16.175,0.34414893617021275
GraphColouring,0018-wgc-n20-d50-p60.asp,1165,364,3.200549,10.243517,32.784882,0.312446,0.097623,0.030502,0.035193,0.755365,0.0,0.929614,223,0.208584,0.756223,0.756223,CLINGO-AMO,0.08827,770.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.6015625,19.25,0.4095744680851064
GraphColouring,0018-wgc-n20-d50-p68.asp,1165,364,3.200549,10.243517,32.784882,0.312446,0.097623,0.030502,0.035193,0.755365,0.0,0.929614,223,0.208584,0.756223,0.756223,CLINGO-AMO,0.08779,879.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.68671875,21.975,0.4675531914893617
GraphColouring,0018-wgc-n20-d50-p81.asp,1165,364,3.200549,10.243517,32.784882,0.312446,0.097623,0.030502,0.035193,0.755365,0.0,0.929614,223,0.208584,0.756223,0.756223,CLINGO-AMO,0.160844,1038.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.8109375,25.95,0.5521276595744681
GraphColouring,0018-wgc-n20-d50-p88.asp,1165,364,3.200549,10.243517,32.784882,0.312446,0.097623,0.030502,0.035193,0.755365,0.0,0.929614,223,0.208584,0.756223,0.756223,CLINGO-AMO,0.093932,1130.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.8828125,28.25,0.601063829787234
GraphColouring,0019-wgc-n20-d50-p21.asp,1129,358,3.153631,9.94539,31.364094,0.317095,0.100549,0.031884,0.036315,0.752879,0.0,0.927369,217,0.20992,0.753764,0.753764,CLINGO-AMO,0.084068,272.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.2125,6.8,0.14468085106382977
GraphColouring,0019-wgc-n20-d50-p30.asp,1129,358,3.153631,9.94539,31.364094,0.317095,0.100549,0.031884,0.036315,0.752879,0.0,0.927369,217,0.20992,0.753764,0.753764,CLINGO-AMO,0.086134,387.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.30234375,9.675,0.20585106382978724
GraphColouring,0019-wgc-n20-d50-p38.asp,1129,358,3.153631,9.94539,31.364094,0.317095,0.100549,0.031884,0.036315,0.752879,0.0,0.927369,217,0.20992,0.753764,0.753764,CLINGO-AMO,0.0839589999999999,490.0,1280.0,1880.0,40.0,1240.0,0.6808510638297872,0.3828125,12.25,0.26063829787234044
